case_index,speed_factor,time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,specific_energy_J_kg,angular_momentum_m2_s
33,1.36,77149.4518093,-140060634.266,89447414.0455,-1564.7611416,20.6605835934,166186103.963,1564.89753338,-1174078.99025,137070103273
33,1.36,77374.3773247,-140412281.278,89451864.634,-1562.02911307,18.9179570282,166484968.751,1562.1436679,-1174079.00263,137070103273
33,1.36,77599.3028402,-140763314.672,89455924.308,-1559.30493748,17.1845995051,166783311.969,1559.39962759,-1174079.01486,137070103273
33,1.36,77824.2283557,-141113736.211,89459595.1438,-1556.58856947,15.4604364922,167081135.113,1556.66534608,-1174079.02697,137070103273
33,1.36,78049.1538712,-141463547.645,89462879.2013,-1553.87996398,13.7453942715,167378439.673,1553.94075766,-1174079.03894,137070103273
33,1.36,78274.0793867,-141812750.715,89465778.5236,-1551.17907633,12.0393999279,167675227.127,1551.22579724,-1174079.05078,137070103273
33,1.36,78499.0049021,-142161347.152,89468295.1377,-1548.48586221,10.3423813379,167971498.948,1548.52040035,-1174079.06249,137070103273
33,1.36,78723.9304176,-142509338.677,89470431.0545,-1545.80027762,8.65426715939,168267256.598,1545.82450318,-1174079.07407,137070103273
33,1.36,78948.8559331,-142856727,89472188.2687,-1543.12227892,6.9749868203,168562501.532,1543.13804248,-1174079.08553,137070103273
33,1.36,79173.7814486,-143203513.825,89473568.7595,-1540.45182281,5.30447050868,168857235.197,1540.46095562,-1174079.09686,137070103273
33,1.36,79398.706964,-143549700.841,89474574.4903,-1537.78886633,3.6426491622,169151459.029,1537.7931806,-1174079.10807,137070103273
33,1.36,79623.6324795,-143895289.732,89475207.409,-1535.13336684,1.98945445812,169445174.46,1535.13465596,-1174079.11916,137070103273
33,1.36,79848.557995,-144240282.169,89475469.4484,-1532.48528205,0.34481880332,169738382.911,1532.48532085,-1174079.13013,137070103273
33,1.36,80073.4835105,-144584679.816,89475362.5261,-1529.84456999,-1.29132467548,170031085.795,1529.84511498,-1174079.14099,137070103273
33,1.36,80298.409026,-144928484.326,89474888.5447,-1527.211189,-2.91904214136,170323284.518,1527.21397866,-1174079.15172,137070103273
33,1.36,80523.3345414,-145271697.343,89474049.392,-1524.58509776,-4.53839905665,170614980.478,1524.59185271,-1174079.16235,137070103273
33,1.36,80748.2600569,-145614320.504,89472846.9412,-1521.96625525,-6.14946019225,170906175.066,1521.97867856,-1174079.17286,137070103273
33,1.36,80973.1855724,-145956355.432,89471283.051,-1519.35462079,-7.75228963682,171196869.662,1519.37439813,-1174079.18326,137070103273
34,1.38,0,25484000,0,0,5457.7711539,25484000,5457.7711539,-747653.493638,139085840086
34,1.38,224.925515479,25468474.2593,1227591.99016,-137.896321116,5454.4515801,25498042.3404,5456.19440957,-747643.755082,139085840086
34,1.38,449.851030958,25421967.1978,2453690.66662,-275.171817504,5444.52962624,25540105.9922,5451.47891678,-747614.823547,139085840086
34,1.38,674.776546437,25344687.9336,3676819.2556,-411.217649708,5428.11446224,25610002.0751,5443.66848464,-747567.534745,139085840086
34,1.38,899.702061916,25236980.5141,4895533.55361,-545.448425379,5405.3843304,25707419.8286,5432.83477976,-747503.227541,139085840086
34,1.38,1124.62757739,25099317.3971,6108436.96935,-677.312654636,5376.58121501,25831932.4869,5419.0753818,-747423.668409,139085840086
34,1.38,1349.55309287,24932290.7181,7314194.15621,-806.301791838,5342.00381897,25983005.1497,5402.51121067,-747330.955783,139085840086
34,1.38,1574.47860835,24736601.7047,8511542.8947,-931.957559404,5301.99923613,26160004.3262,5383.2834583,-747227.412685,139085840086
34,1.38,1799.40412383,24513048.6492,9699303.97872,-1053.87736737,5256.95375502,26362208.7798,5361.55017582,-747115.476363,139085840086
34,1.38,2024.32963931,24262513.8845,10876388.9611,-1171.71776372,5207.28324098,26588821.2757,5337.4826716,-746997.593027,139085840086
34,1.38,2249.25515479,23985950.2052,12041805.7132,-1285.19596392,5153.42352199,26838980.8317,5311.26187104,-746876.124257,139085840086
34,1.38,2474.18067027,23684367.1552,13194661.8454,-1394.08960416,5095.82115435,27111775.0942,5283.07477342,-746753.269792,139085840086
34,1.38,2699.10618575,23358817.5596,14334166.113,-1498.23493669,5034.92487696,27406252.4971,5253.1111203,-746631.009238,139085840086
34,1.38,2924.03170123,23010384.6243,15459627.9921,-1597.52373327,4971.17798458,27721433.9134,5221.56036379,-746511.063303,139085840086
34,1.38,3148.9572167,22640169.8612,16570455.6545,-1691.89918634,4905.01177013,28056323.5642,5188.60899682,-746394.873504,139085840086
34,1.38,3373.88273218,22249282.031,17666152.5938,-1781.35109822,4836.84011069,28409919.0137,5154.43828089,-746283.598095,139085840086
34,1.38,3598.80824766,21838827.2331,18746313.1648,-1865.91063192,4767.05520543,28781220.1304,5119.22238411,-746178.121246,139085840086
34,1.38,3823.73376314,21409900.2096,19810617.2926,-1945.64486787,4696.02442034,29169236.9543,5083.12692231,-746079.072208,139085840086
34,1.38,4048.65927862,20963576.8834,20858824.5917,-2020.65137285,4624.0881543,29572996.4511,5046.30788095,-745986.851288,139085840086
34,1.38,4273.5847941,20500908.1063,21890768.116,-2091.05294725,4551.55861465,29991548.1743,5008.91088469,-745901.659724,139085840086
34,1.38,4498.51030958,20022914.5593,22906347.927,-2156.99267546,4478.71937525,30423968.8864,4971.07077441,-745823.531072,139085840086
34,1.38,4723.43582506,19530582.7275,23905524.6443,-2218.62936688,4405.82558544,30869366.2098,4932.91144831,-745752.362172,139085840086
34,1.38,4948.36134054,19024861.8513,24888313.1088,-2276.13344119,4333.10470101,31326881.3939,4894.54592296,-745687.942347,139085840086
34,1.38,5173.28685601,18506661.7524,25854776.2613,-2329.68328374,4260.75761692,31795691.2921,4856.07657195,-745629.979905,139085840086
34,1.38,5398.21237149,17976851.4243,26805019.3155,-2379.46207439,4188.9600934,32275009.6458,4817.59550269,-745578.125442,139085840086
34,1.38,5623.13788697,17436258.2851,27739184.278,-2425.65507623,4117.86438108,32764087.7699,4779.18503616,-745531.991747,139085840086
34,1.38,5848.06340245,16885667.9875,28657444.8526,-2468.44735806,4047.60096557,33262214.7318,4740.91825874,-745491.170348,139085840086
34,1.38,6072.98891793,16325824.6962,29560001.7453,-2508.02191689,3978.28036586,33768717.109,4702.85961996,-745455.244889,139085840086
34,1.38,6297.91443341,15757431.7426,30447078.3767,-2544.55816192,3909.99493462,34282958.402,4665.06555454,-745423.801646,139085840086
34,1.38,6522.83994889,15181152.5837,31318916.9976,-2578.23071934,3842.82062012,34804338.1732,4627.58511112,-745396.437521,139085840086
34,1.38,6747.76546437,14597611.9954,32175775.1944,-2609.20851792,3776.81866016,35332290.972,4590.46057403,-745372.765882,139085840086
34,1.38,6972.69097985,14007397.442,33017922.7657,-2637.65411616,3712.03718689,35866285.0997,4553.72806757,-745352.420603,139085840086
34,1.38,7197.61649532,13411060.572,33845638.9499,-2663.72323513,3648.51272909,36405821.2597,4517.41813514,-745335.058647,139085840086
34,1.38,7422.5420108,12809118.7984,34659209.9783,-2687.56446342,3586.27160391,36950431.1303,4481.55628795,-745320.361465,139085840086
34,1.38,7647.46752628,12202056.9273,35458926.9282,-2709.31910464,3525.33119503,37499675.894,4446.16351987,-745308.035496,139085840086
34,1.38,7872.39304176,11590328.806,36245083.8509,-2729.12114091,3465.70111742,38053144.7477,4411.25678657,-745297.81197,139085840086
34,1.38,8097.31855724,10974358.9685,37017976.1489,-2747.09728959,3407.38427171,38610453.4152,4376.84944836,-745289.446209,139085840086
34,1.38,8322.24407272,10354544.2582,37777899.1784,-2763.36713312,3350.37779289,39171242.6804,4342.95167686,-745282.71657,139085840086
34,1.38,8547.1695882,9731255.41473,38525147.0531,-2778.04330549,3294.67389928,39735176.952,4309.57082663,-745277.423146,139085840086
34,1.38,8772.09510368,9104838.61315,39260011.6286,-2791.23172077,3240.26064863,40301942.8719,4276.71177309,-745273.386335,139085840086
34,1.38,8997.02061916,8475616.9475,39982781.6464,-2803.03183214,3187.12260837,40871247.9725,4244.37721848,-745270.44533,139085840086
34,1.38,9221.94613463,7843891.85365,40693742.0198,-2813.53691147,3135.24144724,41442819.3899,4212.56796797,-745268.4566,139085840086
34,1.38,9446.87165011,7209944.46723,41393173.2438,-2822.83434154,3084.59645553,42016402.6353,4181.28317783,-745267.292392,139085840086
34,1.38,9671.79716559,6574036.91489,42081350.9154,-2831.00591444,3035.16500059,42591760.4264,4150.520578,-745266.839291,139085840086
34,1.38,9896.72268107,5936413.53797,42758545.3484,-2838.12813116,2986.92292434,43168671.5803,4120.27667091,-745266.996849,139085840086
34,1.38,10121.6481965,5297302.04909,43425021.2723,-2844.27249806,2939.84488876,43746929.9665,4090.54690882,-745267.676301,139085840086
34,1.38,10346.573712,4656914.62239,44081037.6025,-2849.50581749,2893.90467495,44326343.5207,4061.32585144,-745268.799372,139085840086
34,1.38,10571.4992275,4015448.91938,44726847.2738,-2853.89046993,2849.07544108,44906733.3156,4032.60730587,-745270.297178,139085840086
34,1.38,10796.424743,3373089.05226,45362697.1269,-2857.48468618,2805.32994393,45487932.6897,4004.38445033,-745272.109217,139085840086
34,1.38,11021.3502585,2730006.48735,45988827.8413,-2860.34280825,2762.64072816,46069786.4292,3976.64994356,-745274.182455,139085840086
34,1.38,11246.2757739,2086360.89107,46605473.9067,-2862.51553833,2720.9802874,46652150.0023,3949.39602111,-745276.470495,139085840086
34,1.38,11471.2012894,1442300.9213,47212863.6288,-2864.05017523,2680.32120046,47234888.8426,3922.61458008,-745278.93283,139085840086
34,1.38,11696.1268049,797964.967028,47811219.162,-2864.99083838,2640.63624577,47817877.6803,3896.29725335,-745281.534166,139085840086
34,1.38,11921.0523204,153481.838971,48400756.5663,-2865.37867915,2601.89849694,48400999.916,3870.43547463,-745284.243824,139085840086
34,1.38,12145.9778359,-491028.585872,48981685.8833,-2865.25207983,2564.08140168,48984147.038,3845.02053511,-745287.035195,139085840086
34,1.38,12370.9033513,-1135454.76309,49554211.2283,-2864.64684063,2527.15884648,49567218.0779,3820.04363285,-745289.885263,139085840086
34,1.38,12595.8288668,-1779692.92046,50118530.8958,-2863.59635498,2491.10520872,50150119.103,3795.49591558,-745292.774174,139085840086
34,1.38,12820.7543823,-2423646.53563,50674837.4747,-2862.13177362,2455.89539817,50732762.7438,3771.3685177,-745295.684856,139085840086
34,1.38,13045.6798978,-3067225.84956,51223317.9726,-2860.28215812,2421.50488906,51315067.7533,3747.65259219,-745298.602684,139085840086
34,1.38,13270.6054133,-3710347.41329,51764153.9455,-2858.07462409,2387.90974431,51896958.597,3724.3393379,-745301.515175,139085840086
34,1.38,13495.5309287,-4352933.66576,52297521.6329,-2855.53447493,2355.08663289,52478365.0702,3701.4200229,-745304.41173,139085840086
34,1.38,13720.4564442,-4994912.54077,52823592.0953,-2852.68532643,2323.01284132,53059221.9425,3678.88600429,-745307.283393,139085840086
34,1.38,13945.3819597,-5636217.10085,53342531.3545,-2849.54922281,2291.66628023,53639468.6263,3656.72874482,-745310.12265,139085840086
34,1.38,14170.3074752,-6276785.19642,53854500.5341,-2846.14674484,2261.02548676,54219048.8682,3634.93982687,-745312.923243,139085840086
34,1.38,14395.2329906,-6916559.14827,54359656.0007,-2842.49711032,2231.0696234,54797910.4617,3613.51096396,-745315.680011,139085840086
34,1.38,14620.1585061,-7555485.45199,54858149.5043,-2838.61826767,2201.77847382,55376004.9791,3592.43401015,-745318.388748,139085840086
34,1.38,14845.0840216,-8193514.50248,55350128.3171,-2834.52698284,2173.13243632,55953287.5229,3571.70096764,-745321.046076,139085840086
34,1.38,15070.0095371,-8830600.3375,55835735.3712,-2830.23892022,2145.11251521,56529716.4928,3551.30399268,-745323.649338,139085840086
34,1.38,15294.9350526,-9466700.3986,56315109.3936,-2825.76871772,2117.70031052,57105253.37,3531.23540015,-745326.196501,139085840086
34,1.38,15519.860568,-10101775.3084,56788385.0391,-2821.13005667,2090.87800639,57679862.5149,3511.48766683,-745328.686072,139085840086
34,1.38,15744.7860835,-10735788.6631,57255693.0204,-2816.33572669,2064.62835843,58253510.9797,3492.05343371,-745331.117019,139085840086
34,1.38,15969.711599,-11368706.8386,57717160.2347,-2811.39768603,2038.93468021,58826168.333,3472.92550729,-745333.488712,139085840086
34,1.38,16194.6371145,-12000498.8106,58172909.8883,-2806.32711763,2013.78082916,59397806.4963,3454.09686011,-745335.800863,139085840086
34,1.38,16419.56263,-12631135.9857,58623061.6168,-2801.13448121,1989.15119206,59968399.5919,3435.56063062,-745338.053475,139085840086
34,1.38,16644.4881454,-13260592.0448,59067731.6028,-2795.82956171,1965.03067016,60537923.8005,3417.31012242,-745340.246799,139085840086
34,1.38,16869.4136609,-13888842.7964,59507032.6897,-2790.42151433,1941.40466421,61106357.2286,3399.33880304,-745342.381295,139085840086
34,1.38,17094.3391764,-14515866.0398,59941074.4925,-2784.91890637,1918.25905942,61673679.7848,3381.64030229,-745344.457601,139085840086
34,1.38,17319.2646919,-15141641.4375,60369963.5052,-2779.32975615,1895.58021038,62239873.0641,3364.20841022,-745346.4765,139085840086
34,1.38,17544.1902074,-15766150.396,60793803.2044,-2773.66156926,1873.3549262,62804920.2401,3347.03707484,-745348.438898,139085840086
34,1.38,17769.1157228,-16389375.954,61212694.1501,-2767.92137222,1851.57045568,63368805.9638,3330.1203995,-745350.345799,139085840086
34,1.38,17994.0412383,-17011302.6789,61626734.0828,-2762.11574383,1830.21447284,63931516.2697,3313.4526402,-745352.198286,139085840086
34,1.38,18218.9667538,-17631916.569,62036018.0176,-2756.25084432,1809.27506257,64493038.4877,3297.02820262,-745353.997508,139085840086
34,1.38,18443.8922693,-18251204.9628,62440638.335,-2750.3324426,1788.74070669,65053361.1604,3280.84163906,-745355.744661,139085840086
34,1.38,18668.8177847,-18869156.4538,62840684.8686,-2744.36594144,1768.60027027,65612473.9667,3264.88764531,-745357.440977,139085840086
34,1.38,18893.7433002,-19485760.8109,63236244.9899,-2738.35640112,1748.84298827,66170367.649,3249.16105744,-745359.087714,139085840086
34,1.38,19118.6688157,-20101008.9039,63627403.6899,-2732.30856138,1729.45845257,66727033.9463,3233.65684849,-745360.686145,139085840086
34,1.38,19343.5943312,-20714892.6341,64014243.6578,-2726.22686183,1710.43659937,67282465.5309,3218.37012518,-745362.237552,139085840086
34,1.38,19568.5198467,-21327404.8684,64396845.3575,-2720.11546108,1691.76769693,67836655.9495,3203.29612462,-745363.743219,139085840086
34,1.38,19793.4453621,-21938539.3786,64775287.1004,-2713.97825453,1673.44233369,68389599.5675,3188.43021097,-745365.204424,139085840086
34,1.38,20018.3708776,-22548290.7842,65149645.1165,-2707.81889095,1655.45140678,68941291.5175,3173.76787216,-745366.622437,139085840086
34,1.38,20243.2963931,-23156654.4983,65519993.6224,-2701.64078798,1637.78611092,69491727.6504,3159.30471662,-745367.998512,139085840086
34,1.38,20468.2219086,-23763626.6779,65886404.887,-2695.44714661,1620.43792765,70040904.4903,3145.03646999,-745369.33389,139085840086
34,1.38,20693.1474241,-24369204.1761,66248949.2948,-2689.24096466,1603.39861495,70588819.1914,3130.95897201,-745370.629788,139085840086
34,1.38,20918.0729395,-24973384.4984,66607695.407,-2683.02504939,1586.6601972,71135469.4982,3117.06817331,-745371.887405,139085840086
34,1.38,21142.998455,-25576165.7607,66962710.0203,-2676.8020293,1570.21495558,71680853.7078,3103.36013231,-745373.107914,139085840086
34,1.38,21367.9239705,-26177546.6509,67314058.2236,-2670.57436515,1554.05541866,72224970.6347,3089.83101222,-745374.292461,139085840086
34,1.38,21592.849486,-26777526.3921,67661803.4525,-2664.34436024,1538.17435351,72767819.5779,3076.47707805,-745375.442168,139085840086
34,1.38,21817.7750015,-27376104.7082,68006007.5423,-2658.11417006,1522.56475696,73309400.2897,3063.29469366,-745376.558128,139085840086
34,1.38,22042.7005169,-27973281.7919,68346730.7782,-2651.88581128,1507.21984735,73849712.9464,3050.28031898,-745377.641407,139085840086
34,1.38,22267.6260324,-28569058.2744,68684031.9445,-2645.66117021,1492.13305647,74388758.1214,3037.43050715,-745378.693043,139085840086
34,1.38,22492.5515479,-29163435.1969,69017968.3719,-2639.44201067,1477.29802184,74926536.7588,3024.74190189,-745379.714042,139085840086
34,1.38,22717.4770634,-29756413.984,69348595.9827,-2633.2299814,1462.70857929,75463050.1501,3012.21123477,-745380.705385,139085840086
34,1.38,22942.4025788,-30347996.4188,69675969.3343,-2627.02662296,1448.35875585,75998299.9107,2999.83532271,-745381.668024,139085840086
34,1.38,23167.3280943,-30938184.6187,70000141.6622,-2620.83337425,1434.24276282,76532287.9589,2987.61106543,-745382.602879,139085840086
34,1.38,23392.2536098,-31526981.0141,70321164.9198,-2614.65157857,1420.35498923,77065016.4961,2975.53544303,-745383.510847,139085840086
34,1.38,23617.1791253,-32114388.3269,70639089.8184,-2608.48248934,1406.68999541,77596487.9874,2963.60551363,-745384.392794,139085840086
34,1.38,23842.1046408,-32700409.5512,70953965.8645,-2602.32727542,1393.24250698,78126705.1444,2951.81841102,-745385.249559,139085840086
34,1.38,24067.0301562,-33285047.9347,71265841.3965,-2596.18702614,1380.00740888,78655670.9079,2940.1713425,-745386.081955,139085840086
34,1.38,24291.9556717,-33868306.9615,71574763.6201,-2590.06275602,1366.97973979,79183388.4329,2928.66158665,-745386.890769,139085840086
34,1.38,24516.8811872,-34450190.3357,71880778.6418,-2583.95540916,1354.15468669,79709861.0732,2917.28649125,-745387.676761,139085840086
