time_s,displacement_m,velocity_m_s,energy_J
4.62,0.0905959321423,-0.0485502137102,0.0175938074671
4.64,0.0896301129234,-0.0480326327507,0.0172206811898
4.66,0.0886745900471,-0.0475205695846,0.0168554681069
4.68,0.087729253747,-0.0470139653882,0.0164980003968
4.7,0.0867939954266,-0.0465127619648,0.016148113797
4.72,0.0858687076472,-0.0460169017384,0.0158056475288
4.74,0.0849532841156,-0.0455263277463,0.0154704442231
4.76,0.0840476196716,-0.0450409836336,0.0151423498483
4.78,0.0831516102762,-0.0445608136457,0.0148212136395
4.8,0.0822651529995,-0.0440857626229,0.0145068880291
4.82,0.0813881460088,-0.0436157759931,0.0141992285793
4.84,0.0805204885572,-0.0431507997661,0.0138980939152
4.86,0.0796620809717,-0.0426907805275,0.0136033456605
4.88,0.078812824642,-0.0422356654321,0.0133148483733
4.9,0.0779726220088,-0.041785402198,0.0130324694843
4.92,0.0771413765533,-0.0413399391009,0.0127560792355
4.94,0.0763189927852,-0.0408992249679,0.012485550621
4.96,0.0755053762324,-0.0404632091714,0.0122207593282
4.98,0.0747004334301,-0.0400318416237,0.0119615836812
5,0.0739040719096,-0.0396050727711,0.0117079045842
5.02,0.0731162001882,-0.0391828535881,0.0114596054676
5.04,0.0723367277584,-0.038765135572,0.0112165722336
5.06,0.0715655650776,-0.0383518707368,0.0109786932043
5.08,0.0708026235577,-0.0379430116086,0.0107458590703
5.1,0.0700478155551,-0.0375385112191,0.0105179628404
5.12,0.0693010543606,-0.0371383231011,0.0102948997924
5.14,0.0685622541892,-0.0367424012825,0.010076567425
5.16,0.0678313301706,-0.0363507002815,0.0098628654109
5.18,0.0671081983392,-0.035963175101,0.00965369555034
5.2,0.0663927756246,-0.0355797812238,0.00944896172625
5.22,0.065684979842,-0.035200474607,0.00924856985996
5.24,0.0649847296825,-0.0348252116776,0.00905242786802
5.26,0.0642919447044,-0.0344539493268,0.00886044561986
5.28,0.0636065453234,-0.0340866449055,0.0086725348964
5.3,0.0629284528034,-0.0337232562192,0.00848860934948
5.32,0.0622575892481,-0.0333637415235,0.00830858446219
5.34,0.0615938775913,-0.0330080595186,0.00813237751006
5.36,0.0609372415886,-0.0326561693453,0.007959907523
5.38,0.0602876058082,-0.0323080305798,0.00779109524815
5.4,0.0596448956227,-0.0319636032295,0.00762586311339
5.42,0.0590090372001,-0.0316228477278,0.00746413519178
5.44,0.0583799574957,-0.0312857249303,0.0073058371666
5.46,0.0577575842432,-0.0309521961095,0.00715089629721
5.48,0.057141845947,-0.030622222951,0.00699924138568
5.5,0.0565326718735,-0.030295767549,0.00685080274401
5.52,0.0559299920434,-0.0299727924014,0.00670551216212
5.54,0.0553337372232,-0.0296532604063,0.00656330287653
5.56,0.0547438389176,-0.0293371348571,0.00642410953968
5.58,0.0541602293615,-0.0290243794386,0.00628786818987
5.6,0.0535828415121,-0.0287149582227,0.00615451622189
5.62,0.0530116090416,-0.0284088356643,0.00602399235826
5.64,0.052446466329,-0.0281059765974,0.00589623662105
5.66,0.0518873484531,-0.0278063462308,0.00577119030434
5.68,0.0513341911847,-0.0275099101441,0.00564879594723
5.7,0.0507869309792,-0.0272166342839,0.00552899730745
5.72,0.0502455049698,-0.0269264849599,0.00541173933549
5.74,0.0497098509596,-0.026639428841,0.00529696814933
5.76,0.0491799074147,-0.0263554329512,0.00518463100966
5.78,0.0486556134576,-0.0260744646664,0.00507467629568
5.8,0.0481369088593,-0.02579649171,0.00496705348133
5.82,0.0476237340333,-0.0255214821495,0.0048617131121
5.84,0.047116030028,-0.0252494043931,0.00475860678231
5.86,0.0466137385206,-0.0249802271856,0.00465768711286
5.88,0.0461168018098,-0.0247139196049,0.00455890772945
5.9,0.0456251628096,-0.0244504510587,0.00446222324129
